RequSpec,AccSpeciesName,ObservationID,ObsDataID,TraitName,F1,DataName,DataID,OrigValueStr,OrigUnitStr,StdValue,UnitName
16836,Dalea purpurea,3056880,32063548,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",54,72.099447514,gH2O / 100 g fresh mass,0.279005525,g g-1
16836,Dalea purpurea,3056880,32063549,Leaf water content per leaf dry mass (not saturated),3120,Leaf Water content (molar) per leaf dry mass (WCd),7060,385.03960396,mmol/g,6.160633663,g(W)/g(DM)
16836,Dalea purpurea,3056881,32063621,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,Leaf dry matter content per leaf water-saturated mass (LDMC),258,272.9528536,mg/g,0.272952854,g g-1
16836,Dalea purpurea,3056881,32063623,Leaf water content per leaf dry mass (not saturated),3120,Leaf water content per leaf dry mass,2261,2.6636363636,gH2O/g dry mass,2.663636364,g(W)/g(DM)
16836,Dalea purpurea,3056881,32063620,Plant growth form,42,Plant growth form,47,H,,,
16836,Dalea purpurea,3056881,32063622,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,103.87272727,SLA cm2/g,10.38727273,mm2 mg-1
16836,Dalea purpurea,3056881,32063624,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",54,72.70471464,gH2O / 100 g fresh mass,0.272952854,g g-1
16836,Dalea purpurea,3056881,32063625,Leaf water content per leaf dry mass (not saturated),3120,Leaf Water content (molar) per leaf dry mass (WCd),7060,396.88181818,mmol/g,6.350109091,g(W)/g(DM)
16836,Dalea purpurea,3056882,32063701,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,Leaf dry matter content per leaf water-saturated mass (LDMC),258,306.84931507,mg/g,0.306849315,g g-1
16836,Dalea purpurea,3056882,32063703,Leaf water content per leaf dry mass (not saturated),3120,Leaf water content per leaf dry mass,2261,2.2589285714,gH2O/g dry mass,2.258928571,g(W)/g(DM)
16836,Dalea purpurea,3056882,32063700,Plant growth form,42,Plant growth form,47,H,,,
16836,Dalea purpurea,3056882,32063702,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,104.46428571,SLA cm2/g,10.44642857,mm2 mg-1
16836,Dalea purpurea,3056882,32063704,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",54,69.315068493,gH2O / 100 g fresh mass,0.306849315,g g-1
16836,Dalea purpurea,3056882,32063705,Leaf water content per leaf dry mass (not saturated),3120,Leaf Water content (molar) per leaf dry mass (WCd),7060,336.58035714,mmol/g,5.385285714,g(W)/g(DM)
16836,Dalea purpurea,3056883,32063781,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,Leaf dry matter content per leaf water-saturated mass (LDMC),258,308.75576037,mg/g,0.30875576,g g-1
16836,Dalea purpurea,3056883,32063783,Leaf water content per leaf dry mass (not saturated),3120,Leaf water content per leaf dry mass,2261,2.2388059701,gH2O/g dry mass,2.23880597,g(W)/g(DM)
16836,Dalea purpurea,3056883,32063780,Plant growth form,42,Plant growth form,47,H,,,
16836,Dalea purpurea,3056883,32063782,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,111.94029851,SLA cm2/g,11.19402985,mm2 mg-1
16836,Dalea purpurea,3056883,32063784,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",54,69.124423963,gH2O / 100 g fresh mass,0.30875576,g g-1
16836,Dalea purpurea,3056883,32063785,Leaf water content per leaf dry mass (not saturated),3120,Leaf Water content (molar) per leaf dry mass (WCd),7060,333.58208955,mmol/g,5.337313433,g(W)/g(DM)
16836,Dalea purpurea,3056884,32063861,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,Leaf dry matter content per leaf water-saturated mass (LDMC),258,266.66666667,mg/g,0.266666667,g g-1
16836,Dalea purpurea,3056884,32063863,Leaf water content per leaf dry mass (not saturated),3120,Leaf water content per leaf dry mass,2261,2.75,gH2O/g dry mass,2.75,g(W)/g(DM)
16836,Dalea purpurea,3056884,32063860,Plant growth form,42,Plant growth form,47,H,,,
16836,Dalea purpurea,3056884,32063862,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,115,SLA cm2/g,11.5,mm2 mg-1
16836,Dalea purpurea,3056884,32063864,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",54,73.333333333,gH2O / 100 g fresh mass,0.266666667,g g-1
16836,Dalea purpurea,3056884,32063865,Leaf water content per leaf dry mass (not saturated),3120,Leaf Water content (molar) per leaf dry mass (WCd),7060,409.75,mmol/g,6.556,g(W)/g(DM)
16836,Dalea purpurea,3056885,32063941,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,Leaf dry matter content per leaf water-saturated mass (LDMC),258,302.75229358,mg/g,0.302752294,g g-1
16836,Dalea purpurea,3056885,32063943,Leaf water content per leaf dry mass (not saturated),3120,Leaf water content per leaf dry mass,2261,2.303030303,gH2O/g dry mass,2.303030303,g(W)/g(DM)
16836,Dalea purpurea,3056885,32063940,Plant growth form,42,Plant growth form,47,H,,,
16836,Dalea purpurea,3056885,32063942,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,115.15151515,SLA cm2/g,11.51515152,mm2 mg-1
16836,Dalea purpurea,3056885,32063944,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",54,69.724770642,gH2O / 100 g fresh mass,0.302752294,g g-1
16836,Dalea purpurea,3056885,32063945,Leaf water content per leaf dry mass (not saturated),3120,Leaf Water content (molar) per leaf dry mass (WCd),7060,343.15151515,mmol/g,5.490424242,g(W)/g(DM)
16836,Dalea purpurea,3056886,32064021,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,Leaf dry matter content per leaf water-saturated mass (LDMC),258,320,mg/g,0.32,g g-1
16836,Dalea purpurea,3056886,32064023,Leaf water content per leaf dry mass (not saturated),3120,Leaf water content per leaf dry mass,2261,2.125,gH2O/g dry mass,2.125,g(W)/g(DM)
16836,Dalea purpurea,3056886,32064020,Plant growth form,42,Plant growth form,47,H,,,
16836,Dalea purpurea,3056886,32064022,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,115.625,SLA cm2/g,11.5625,mm2 mg-1
16836,Dalea purpurea,3056886,32064024,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",54,68,gH2O / 100 g fresh mass,0.32,g g-1
16836,Dalea purpurea,3056886,32064025,Leaf water content per leaf dry mass (not saturated),3120,Leaf Water content (molar) per leaf dry mass (WCd),7060,316.625,mmol/g,5.066,g(W)/g(DM)
16836,Dalea purpurea,3056887,32064097,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,Leaf dry matter content per leaf water-saturated mass (LDMC),258,262.23091977,mg/g,0.26223092,g g-1
16836,Dalea purpurea,3056887,32064099,Leaf water content per leaf dry mass (not saturated),3120,Leaf water content per leaf dry mass,2261,2.8134328358,gH2O/g dry mass,2.813432836,g(W)/g(DM)
16836,Dalea purpurea,3056887,32064096,Plant growth form,42,Plant growth form,47,H,,,
16836,Dalea purpurea,3056887,32064098,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,122.73880597,SLA cm2/g,12.2738806,mm2 mg-1
16836,Dalea purpurea,3056887,32064100,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",54,73.776908023,gH2O / 100 g fresh mass,0.26223092,g g-1
16836,Dalea purpurea,3056887,32064101,Leaf water content per leaf dry mass (not saturated),3120,Leaf Water content (molar) per leaf dry mass (WCd),7060,419.20149254,mmol/g,6.707223881,g(W)/g(DM)
16836,Dalea purpurea,3056888,32064177,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,Leaf dry matter content per leaf water-saturated mass (LDMC),258,262.41134752,mg/g,0.262411348,g g-1
16836,Dalea purpurea,3056888,32064179,Leaf water content per leaf dry mass (not saturated),3120,Leaf water content per leaf dry mass,2261,2.8108108108,gH2O/g dry mass,2.810810811,g(W)/g(DM)
16836,Dalea purpurea,3056888,32064176,Plant growth form,42,Plant growth form,47,H,,,
16836,Dalea purpurea,3056888,32064178,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,129.72972973,SLA cm2/g,12.97297297,mm2 mg-1
16836,Dalea purpurea,3056888,32064180,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",54,73.758865248,gH2O / 100 g fresh mass,0.262411348,g g-1
16836,Dalea purpurea,3056888,32064181,Leaf water content per leaf dry mass (not saturated),3120,Leaf Water content (molar) per leaf dry mass (WCd),7060,418.81081081,mmol/g,6.700972973,g(W)/g(DM)
16836,Dalea purpurea,3056889,32064257,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,Leaf dry matter content per leaf water-saturated mass (LDMC),258,176.79558011,mg/g,0.17679558,g g-1
16836,Dalea purpurea,3056889,32064259,Leaf water content per leaf dry mass (not saturated),3120,Leaf water content per leaf dry mass,2261,4.65625,gH2O/g dry mass,4.65625,g(W)/g(DM)
16836,Dalea purpurea,3056889,32064256,Plant growth form,42,Plant growth form,47,H,,,
16836,Dalea purpurea,3056889,32064258,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,209.375,SLA cm2/g,20.9375,mm2 mg-1
16836,Dalea purpurea,3056889,32064260,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",54,82.320441989,gH2O / 100 g fresh mass,0.17679558,g g-1
16836,Dalea purpurea,3056889,32064261,Leaf water content per leaf dry mass (not saturated),3120,Leaf Water content (molar) per leaf dry mass (WCd),7060,693.78125,mmol/g,11.1005,g(W)/g(DM)
16836,Dalea purpurea,3090587,34636966,Leaf thickness,46,Leaf thickness,53,0.35,mm,0.35,mm
16836,Dalea purpurea,3090587,34636965,Plant growth form,42,Plant growth form,47,H,,,
16836,Dalea purpurea,3090587,34636967,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,59.523809524,SLA cm2/g,5.952380952,mm2 mg-1
16836,Dalea purpurea,3090587,34636968,"Leaf density (leaf tissue density, leaf dry mass per leaf volume)",48,Leaf tissue density,55,480,mg/cm3,0.48,g/cm3
16836,Dalea purpurea,3090950,34665674,Plant growth form,42,Plant growth form,47,H,,,
16836,Dalea purpurea,3090950,34665676,Leaf nitrogen (N) content per leaf dry mass,14,Leaf nitrogen content per dry mass (Nmass),15,2.157,%,21.57,mg/g
16836,Dalea purpurea,3090950,34665675,Leaf carbon (C) content per leaf dry mass,13,Leaf carbon content per dry mass,14,42.827,%,428.27,mg/g
16836,Dalea purpurea,3090950,34665677,Leaf carbon/nitrogen (C/N) ratio,146,Leaf carbon/nitrogen (C/N) ratio,455,19.854891052,g/g,19.85489105,g/cm3
16836,Dalea purpurea,3091132,34680070,Plant growth form,42,Plant growth form,47,H,,,
16836,Dalea purpurea,3091132,34680072,Leaf nitrogen (N) content per leaf dry mass,14,Leaf nitrogen content per dry mass (Nmass),15,1.756,%,17.56,mg/g
16836,Dalea purpurea,3091132,34680071,Leaf carbon (C) content per leaf dry mass,13,Leaf carbon content per dry mass,14,38.123,%,381.23,mg/g
16836,Dalea purpurea,3091132,34680073,Leaf carbon/nitrogen (C/N) ratio,146,Leaf carbon/nitrogen (C/N) ratio,455,21.710136674,g/g,21.71013667,g/cm3
16836,Dalea purpurea,3215795,41022170,Plant growth form,42,Plant growth form original,6549,herb/shrub/non-woody/woody,,,
16836,Dalea purpurea,3276976,41332269,Plant growth form,42,Plant growth form original,6549,"Subshrub, Forb/herb",,,
16836,Dalea purpurea,3953764,45938908,Plant growth form,42,Plant growth form original,6549,"Subshrub, Forb/herb",,,
16836,Dalea purpurea,3964709,46008113,Plant growth form,42,Plant growth form original,6549,"Subshrub, Forb/herb",,,
16836,Dalea purpurea,3976232,46080837,Plant growth form,42,Plant growth form original,6549,"Subshrub, Forb/herb",,,
16836,Dalea purpurea,4097517,46637659,Plant growth form simple consolidated,3400,Plant growth form simple consolidated from GIFT,7766,herb,,,
16836,Dalea purpurea,4297131,47436115,Plant growth form detailed consolidated,3401,Plant growth form detailed consolidated from GIFT,7765,forb/subshrub,,,
16836,Dalea purpurea,4487008,50226489,Plant growth form,42,Plant growth form,47,herb/shrub,,,
16836,Dalea purpurea,4487008,50226491,Leaf type,43,Leaf type,48,broadleaved,,,
16836,Dalea purpurea,4487008,50226493,Leaf compoundness,17,Leaf compoundness,18,compound,,,
16836,Dalea purpurea,4487008,50226498,Leaf photosynthesis pathway,22,Plant photosynthetic pathway,25,C3,,,
16836,Dalea purpurea,4487008,50226500,Plant lifespan (longevity),59,"Plant lifespan, longevity, plant maximum age",190,perennial,,,
16836,Dalea purpurea,4487008,50226501,Plant woodiness,38,Woodiness,43,non-woody/woody,,,
16836,Dalea purpurea,4487008,50226495,Leaflet number per leaf,759,Number of leaflets per leaf,1721,07-Mar,1/leaf,,1/leaf
16836,Dalea purpurea,4487008,50226497,Leaflet number per leaf,759,Number of leaflets per leaf: typical,7787,5,1/leaf,5,1/leaf
16836,Dalea purpurea,998590,6232248,Seed dry mass,26,Seed dry mass,30,3.2,g / 1000 seeds,3.2,mg
16836,Dalea purpurea,1019330,6252988,Seed dry mass,26,Seed dry mass,30,3.2,g / 1000 seeds,3.2,mg
16836,Dalea purpurea,1893782,16294767,Seed dry mass,26,Seed dry mass,30,3.2,g / 1000 seeds,3.2,mg
16836,Dalea purpurea,1893782,16294768,Seed germination rate (germination efficiency),95,Seed germination efficiency (seed viability),291,Germ,dimensionless,,%
16836,Dalea purpurea,1893782,16294769,Seed oil content per seed mass,96,Seed oil content per mass at given moisture status,295,7.6,%,7.6,%
16836,Dalea purpurea,1893782,16294770,Seed protein content per seed mass,97,Seed protein content per mass at given moisture status,297,37.05,%,37.05,%
16836,Dalea purpurea,1922903,16336719,Seed dry mass,26,Seed dry mass,30,3.2,g / 1000 seeds,3.2,mg
16836,Dalea purpurea,1922903,16336720,Seed germination rate (germination efficiency),95,Seed germination efficiency (seed viability),291,Germ,dimensionless,,%
16836,Dalea purpurea,1922903,16336721,Seed oil content per seed mass,96,Seed oil content per mass at given moisture status,295,7.6,%,7.6,%
16836,Dalea purpurea,1922903,16336722,Seed protein content per seed mass,97,Seed protein content per mass at given moisture status,297,37.05,%,37.05,%
16836,Dalea purpurea,1947325,16372108,Seed dry mass,26,Seed dry mass,30,3.2,g / 1000 seeds,3.2,mg
16836,Dalea purpurea,1947325,16372109,Seed germination rate (germination efficiency),95,Seed germination efficiency (seed viability),291,Germ,dimensionless,,%
16836,Dalea purpurea,1947325,16372110,Seed oil content per seed mass,96,Seed oil content per mass at given moisture status,295,7.6,%,7.6,%
16836,Dalea purpurea,1947325,16372111,Seed protein content per seed mass,97,Seed protein content per mass at given moisture status,297,37.05,%,37.05,%
16836,Dalea purpurea,1959192,16389839,Seed dry mass,26,Seed dry mass,30,3.2,g / 1000 seeds,3.2,mg
16836,Dalea purpurea,1959192,16389840,Seed germination rate (germination efficiency),95,Seed germination efficiency (seed viability),291,Germ,dimensionless,,%
16836,Dalea purpurea,1959192,16389841,Seed oil content per seed mass,96,Seed oil content per mass at given moisture status,295,7.6,%,7.6,%
16836,Dalea purpurea,1959192,16389842,Seed protein content per seed mass,97,Seed protein content per mass at given moisture status,297,37.05,%,37.05,%
17418,Desmanthus illinoensis,49612,823402,Seed oil content per seed mass,96,Seed oil content per mass at given moisture status,295,2.2,%,2.2,%
17418,Desmanthus illinoensis,49613,823406,Seed oil content per seed mass,96,Seed oil content per mass at given moisture status,295,2.3,%,2.3,%
17418,Desmanthus illinoensis,49614,823410,Seed oil content per seed mass,96,Seed oil content per mass at given moisture status,295,2.3,%,2.3,%
17418,Desmanthus illinoensis,52521,835141,Seed protein content per seed mass,97,Seed protein content per mass at given moisture status,297,34.4,%,34.4,%
17418,Desmanthus illinoensis,52522,835145,Seed protein content per seed mass,97,Seed protein content per mass at given moisture status,297,34.4,%,34.4,%
17418,Desmanthus illinoensis,52523,835149,Seed protein content per seed mass,97,Seed protein content per mass at given moisture status,297,34.9,%,34.9,%
17418,Desmanthus illinoensis,55683,848153,Seed dry mass,26,Seed dry mass,30,5.1,g / 1000 seeds,5.1,mg
17418,Desmanthus illinoensis,55684,848157,Seed dry mass,26,Seed dry mass,30,5.5,g / 1000 seeds,5.5,mg
17418,Desmanthus illinoensis,55685,848161,Seed dry mass,26,Seed dry mass,30,5.6,g / 1000 seeds,5.6,mg
17418,Desmanthus illinoensis,60748,873059,Seed dry mass,26,Seed dry mass,30,5.1,g / 1000 seeds,5.1,mg
17418,Desmanthus illinoensis,60749,873064,Seed dry mass,26,Seed dry mass,30,5.5,g / 1000 seeds,5.5,mg
17418,Desmanthus illinoensis,60750,873069,Seed dry mass,26,Seed dry mass,30,5.6,g / 1000 seeds,5.6,mg
17418,Desmanthus illinoensis,63546,886541,Seed dry mass,26,Seed dry mass,30,7.713,g / 1000 seeds,7.713,mg
17418,Desmanthus illinoensis,76247,948796,Seed dry mass,26,Seed dry mass,30,7.713,g / 1000 seeds,7.713,mg
17418,Desmanthus illinoensis,84799,980562,Seed storage behaviour,98,Seed storage behaviour,299,Orthodox,,,
17418,Desmanthus illinoensis,84800,980565,Seed storage behaviour,98,Seed storage behaviour,299,Orthodox,,,
17418,Desmanthus illinoensis,1298661,8900108,Seed dry mass,26,Seed dry mass,30,5.1,mg,5.1,mg
17418,Desmanthus illinoensis,1298661,8900111,Plant growth form,42,growth form (Moles),191,herb,,,
17418,Desmanthus illinoensis,1298661,8900114,Plant height vegetative,3106,Maximum plant height,20,1,m,1,m
17418,Desmanthus illinoensis,1298661,8900104,Seed dry mass,26,Seed mass,177,5.1,mg,5.1,mg
17418,Desmanthus illinoensis,1298662,8900122,Seed dry mass,26,Seed dry mass,30,5.5,mg,5.5,mg
17418,Desmanthus illinoensis,1298662,8900125,Plant growth form,42,growth form (Moles),191,herb,,,
17418,Desmanthus illinoensis,1298662,8900128,Plant height vegetative,3106,Maximum plant height,20,1,m,1,m
17418,Desmanthus illinoensis,1298662,8900118,Seed dry mass,26,Seed mass,177,5.5,mg,5.5,mg
17418,Desmanthus illinoensis,1298663,8900136,Seed dry mass,26,Seed dry mass,30,5.6,mg,5.6,mg
17418,Desmanthus illinoensis,1298663,8900139,Plant growth form,42,growth form (Moles),191,herb,,,
17418,Desmanthus illinoensis,1298663,8900142,Plant height vegetative,3106,Maximum plant height,20,1,m,1,m
17418,Desmanthus illinoensis,1298663,8900132,Seed dry mass,26,Seed mass,177,5.6,mg,5.6,mg
17418,Desmanthus illinoensis,1298997,8905995,Seed dry mass,26,Seed dry mass,30,7.713,mg,7.713,mg
17418,Desmanthus illinoensis,1298997,8905998,Plant growth form,42,growth form (Moles),191,herb,,,
17418,Desmanthus illinoensis,1298997,8906001,Plant height vegetative,3106,Maximum plant height,20,1,m,1,m
17418,Desmanthus illinoensis,1298997,8905992,Seed dry mass,26,Seed mass,177,7.713,mg,7.713,mg
17418,Desmanthus illinoensis,1333738,9507888,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",3115,SLA: petiole  excluded,6582,0.008612903208,g cm-2,11.61048692,mm2 mg-1
17418,Desmanthus illinoensis,1333738,9507884,Plant growth form,42,Plant growth form,47,Forb,,,
17418,Desmanthus illinoensis,1333738,9507885,Plant reproductive phenology timing,335,"Onset of flowering (first flowering date, beginning of flowering period)",502,158,doy,,
17418,Desmanthus illinoensis,1333738,9507886,Leaf thickness,46,Leaf thickness,53,0.42,mm,0.42,mm
17418,Desmanthus illinoensis,1333738,9507887,"Leaf density (leaf tissue density, leaf dry mass per leaf volume)",48,Leaf tissue density,55,0.205069124,g cm-3,0.205069124,g/cm3
17418,Desmanthus illinoensis,1334058,9510527,Leaf nitrogen (N) isotope signature (delta 15N),78,Leaf delta 15nitrogen,268,-2.25,ä (N2),-2.25,per mill
17418,Desmanthus illinoensis,1334058,9510526,Plant growth form,42,Plant growth form,47,Forb,,,
17418,Desmanthus illinoensis,1334058,9510528,Leaf nitrogen (N) content per leaf dry mass,14,Leaf nitrogen content per dry mass (Nmass),15,30.26,mg g-1,30.26,mg/g
17418,Desmanthus illinoensis,1334058,9510530,Leaf carbon (C) content per leaf dry mass,13,Leaf carbon content per dry mass,14,437.74,mg g-1,437.74,mg/g
17418,Desmanthus illinoensis,1334058,9510529,Leaf carbon (C) isotope signature (delta 13C),89,Leaf delta 13C (Leaf carbon isotope ratio),283,-28.36,ä (PDB),-28.36,per mill
17418,Desmanthus illinoensis,1334899,9520052,Root tissue density (root dry mass per root volume),82,Root density,276,0.36640625,g cm-3,0.36640625,g/cm3
17418,Desmanthus illinoensis,1334899,9520050,"Leaf density (leaf tissue density, leaf dry mass per leaf volume)",48,Leaf tissue density,55,0.15019763,g cm-3,0.15019763,g/cm3
17418,Desmanthus illinoensis,1334899,9520049,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",3115,SLA: petiole  excluded,6582,289.473684,cm2 g-1,28.9473684,mm2 mg-1
17418,Desmanthus illinoensis,1334899,9520047,"Leaf angle (inclination, orientation)",3,Leaf angle,3,0,degrees,,
17418,Desmanthus illinoensis,1334899,9520055,Root/shoot ratio,9,Root/shoot ratio,10,0.262983947119924,g/g,0.262983947,g/cm3
17418,Desmanthus illinoensis,1334899,9520053,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Shoot dry mass,916,0.4236,g,0.4236,g
17418,Desmanthus illinoensis,1334899,9520054,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.1114,g,0.1114,g
17418,Desmanthus illinoensis,1334899,9520048,Root diameter,83,Root diameter,277,0.2507,mm,0.2507,mm
17418,Desmanthus illinoensis,1334899,9520051,"Root length per root dry mass (specific root length, SRL)",1080,Root specific length (root length per dry mass; diameter not specified),1924,55.4357356,m g-1,5543.57356,cm/g
17418,Desmanthus illinoensis,1334899,9520046,Leaf thickness,46,Leaf thickness,53,0.23,mm,0.23,mm
17418,Desmanthus illinoensis,1334900,9520069,Root tissue density (root dry mass per root volume),82,Root density,276,0.51465517,g cm-3,0.51465517,g/cm3
17418,Desmanthus illinoensis,1334900,9520067,"Leaf density (leaf tissue density, leaf dry mass per leaf volume)",48,Leaf tissue density,55,0.96564417,g cm-3,0.96564417,g/cm3
17418,Desmanthus illinoensis,1334900,9520060,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,14.9,micro mol/m2/s,14.9,micro mol m-2 s-1
17418,Desmanthus illinoensis,1334900,9520066,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",3115,SLA: petiole  excluded,6582,207.115629,cm2 g-1,20.7115629,mm2 mg-1
17418,Desmanthus illinoensis,1334900,9520061,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,0.14,mol H2O m-2 s-1,140,milli mol m-2 s-1
17418,Desmanthus illinoensis,1334900,9520063,Species tolerance to drought,30,Physiological drought tolerance (Psicrit),1936,9.5,Mpa,,
17418,Desmanthus illinoensis,1334900,9520072,Root/shoot ratio,9,Root/shoot ratio,10,0.307412019740787,g/g,0.30741202,g/cm3
17418,Desmanthus illinoensis,1334900,9520070,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Shoot dry mass,916,2.1681,g,2.1681,g
17418,Desmanthus illinoensis,1334900,9520071,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.6665,g,0.6665,g
17418,Desmanthus illinoensis,1334900,50947332,Stomata conductance per leaf dry mass,106,stomata conductance per leaf dry mass,1278,,,2.899618806,milli mol g-1 s-1
17418,Desmanthus illinoensis,1334900,9520065,Root diameter,83,Root diameter,277,0.3164,mm,0.3164,mm
17418,Desmanthus illinoensis,1334900,9520068,"Root length per root dry mass (specific root length, SRL)",1080,Root specific length (root length per dry mass; diameter not specified),1924,24.7415578,m g-1,2474.15578,cm/g
17418,Desmanthus illinoensis,1334900,9520062,Leaf photosynthesis: intercellular CO2 concentration,49,Intercellular CO2 concentration (ci),58,198,ppm,198,ppm
17418,Desmanthus illinoensis,1334900,50873344,Leaf photosynthesis rate per leaf dry mass,40,Photosynthesis per leaf dry mass (Amass),45,,,0.308602287,micro mol g-1 s-1
17418,Desmanthus illinoensis,1334900,9520064,Leaf thickness,46,Leaf thickness,53,0.05,mm,0.05,mm
17418,Desmanthus illinoensis,1334901,9520085,Root tissue density (root dry mass per root volume),82,Root density,276,0.28940092,g cm-3,0.28940092,g/cm3
17418,Desmanthus illinoensis,1334901,9520083,"Leaf density (leaf tissue density, leaf dry mass per leaf volume)",48,Leaf tissue density,55,0.94545455,g cm-3,0.94545455,g/cm3
17418,Desmanthus illinoensis,1334901,9520077,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,3.21,micro mol/m2/s,3.21,micro mol m-2 s-1
17418,Desmanthus illinoensis,1334901,9520082,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",3115,SLA: petiole  excluded,6582,96.1538462,cm2 g-1,9.61538462,mm2 mg-1
17418,Desmanthus illinoensis,1334901,9520078,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,0.0578,mol H2O m-2 s-1,57.8,milli mol m-2 s-1
17418,Desmanthus illinoensis,1334901,9520088,Root/shoot ratio,9,Root/shoot ratio,10,0.365834428383706,g/g,0.365834428,g/cm3
17418,Desmanthus illinoensis,1334901,9520086,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Shoot dry mass,916,0.3805,g,0.3805,g
17418,Desmanthus illinoensis,1334901,9520087,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.1392,g,0.1392,g
17418,Desmanthus illinoensis,1334901,50947333,Stomata conductance per leaf dry mass,106,stomata conductance per leaf dry mass,1278,,,0.555769231,milli mol g-1 s-1
17418,Desmanthus illinoensis,1334901,9520081,Root diameter,83,Root diameter,277,0.2251,mm,0.2251,mm
17418,Desmanthus illinoensis,1334901,9520084,"Root length per root dry mass (specific root length, SRL)",1080,Root specific length (root length per dry mass; diameter not specified),1924,87.0048408,m g-1,8700.48408,cm/g
